reason_code,network,has_3ds_auth,has_delivery_proof,has_avs_cvv_match,has_ip_device_fingerprint,has_prior_comms,has_signed_receipt,has_usage_logs,days_remaining,days_since_transaction,repeat_dispute_count,transaction_amount_inr,merchant_category,evidence_completeness_score,outcome
disc_CD,disc,1,1,1,0,0,1,0,32,62,2,16496.02,travel,2,1
visa_10.1,visa,1,1,1,1,1,0,1,10,28,0,776.53,saas,2,1
rupay_1085,rupay,1,0,1,0,0,0,1,25,2,0,17937.1,ecommerce,0,0
visa_11.1,visa,0,1,1,1,1,1,0,27,58,0,2023.55,travel,2,1
rupay_ru02,rupay,0,0,1,0,0,0,0,15,16,1,22397.53,saas,0,0
disc_DP,disc,0,0,0,1,0,0,1,7,74,1,6019.02,ecommerce,2,1
visa_13.1,visa,0,0,1,1,0,1,1,29,72,1,2765.09,ecommerce,1,1
disc_AP,disc,1,1,0,1,1,0,0,32,91,0,5892.44,retail,1,1
visa_13.9,visa,1,0,0,1,1,1,1,34,112,3,5771.78,healthcare,2,0
rupay_1085,rupay,0,1,1,1,0,0,1,34,88,0,2371.4,retail,0,0
visa_12.5,visa,0,1,0,1,0,0,0,15,96,1,26439.45,retail,0,0
rupay_ru02,rupay,0,0,0,1,0,1,0,38,78,0,5602.91,retail,1,1
rupay_1085,rupay,1,1,1,1,1,0,1,31,83,5,601.66,saas,2,0
visa_13.4,visa,1,1,1,0,0,0,0,16,10,0,1498.81,fintech,2,1
visa_13.5,visa,1,0,1,1,0,0,0,33,35,0,363.23,saas,2,1
visa_12.5,visa,0,0,0,1,0,0,0,6,33,0,18046.21,travel,0,0
amex_M10,amex,1,1,0,0,1,1,1,4,39,0,27849.58,retail,2,1
visa_13.4,visa,1,0,0,1,0,0,0,33,8,1,13013.1,healthcare,2,1
rupay_1062,rupay,1,1,0,1,1,1,0,18,27,0,30390.28,fintech,2,1
mc_4850,mc,1,1,1,0,0,0,0,41,120,0,6903.15,retail,2,0
visa_13.5,visa,1,1,1,1,0,1,1,44,113,0,294.65,ecommerce,2,1
amex_F24,amex,1,0,0,1,0,0,0,7,97,2,14599.17,fintech,1,0
rupay_ru01,rupay,1,0,1,1,0,0,1,10,77,1,9130.51,fintech,1,1
rupay_1062,rupay,1,1,0,1,1,0,0,18,82,2,5251.12,ecommerce,2,0
rupay_1062,rupay,1,0,1,1,0,0,0,39,60,0,416.68,retail,0,0
visa_11.2,visa,1,1,1,1,0,0,1,42,94,0,6377.31,fintech,2,1
visa_13.3,visa,1,1,1,0,0,0,0,11,11,0,13310.95,travel,0,0
rupay_ru01,rupay,1,0,1,0,1,0,1,21,37,2,19040.95,saas,1,0
visa_13.4,visa,1,0,1,1,0,0,0,30,22,1,3029.74,retail,2,1
mc_4853,mc,0,1,1,1,1,0,0,37,84,0,26918.81,saas,2,1
rupay_ru02,rupay,1,1,1,1,1,0,0,43,55,0,4194.75,healthcare,1,1
rupay_ru01,rupay,0,0,1,1,0,0,1,23,54,0,21816.02,saas,1,1
visa_11.1,visa,1,1,1,1,0,0,0,5,58,0,4250.75,healthcare,2,1
visa_10.1,visa,1,0,0,1,0,0,1,22,39,0,7802.87,healthcare,2,1
amex_F29,amex,1,1,1,1,0,1,0,26,31,3,7715.52,fintech,2,1
mc_4837,mc,1,1,0,1,1,0,0,11,63,0,863.87,ecommerce,1,1
mc_4855,mc,1,0,0,0,1,0,0,43,50,4,757.9,travel,0,0
mc_4812,mc,1,1,1,0,0,1,1,34,119,0,7322.11,saas,2,0
mc_4863,mc,1,0,0,1,1,1,1,1,79,0,11242.38,fintech,2,1
mc_4863,mc,0,1,1,1,0,0,0,3,52,0,3701.1,fintech,0,1
visa_11.3,visa,1,1,0,1,0,0,0,12,30,2,3234.33,healthcare,2,1
mc_4837,mc,1,1,0,1,0,1,0,16,52,1,7615.96,healthcare,1,1
amex_C31,amex,0,0,0,1,0,0,0,42,45,0,1584.85,healthcare,2,1
rupay_ru01,rupay,1,1,1,1,1,0,0,23,89,1,1370.28,travel,2,1
rupay_ru01,rupay,1,1,1,1,1,1,1,1,56,0,3574.39,travel,2,1
mc_4841,mc,1,1,0,1,0,1,0,42,89,0,10645.14,retail,0,1
rupay_1065,rupay,0,1,1,0,0,0,1,10,46,0,6324.59,fintech,2,1
mc_4850,mc,1,1,0,0,1,1,0,10,117,0,3158.84,ecommerce,2,1
visa_13.4,visa,1,1,1,1,1,0,0,4,103,2,8263.0,saas,2,1
visa_11.3,visa,1,1,1,1,0,0,0,2,71,2,2068.99,retail,2,0
rupay_ru02,rupay,1,0,1,1,0,0,0,22,49,0,8242.72,travel,0,0
visa_12.6.1,visa,0,0,0,1,1,1,1,3,89,0,5203.02,ecommerce,2,1
visa_13.4,visa,1,1,1,1,1,0,0,32,46,1,1282.58,saas,2,1
visa_10.4,visa,0,0,1,1,0,1,0,19,71,0,2715.27,retail,1,1
amex_C18,amex,0,1,0,0,1,1,0,17,120,2,5324.28,retail,2,0
mc_4841,mc,1,0,1,1,0,0,0,20,97,0,12818.52,saas,0,0
mc_4808,mc,0,1,0,1,1,0,0,9,84,0,10044.64,saas,2,1
mc_4850,mc,0,1,0,1,0,0,1,11,57,0,1910.18,retail,2,1
visa_13.2,visa,1,1,0,0,1,0,0,9,3,0,4577.36,saas,1,1
rupay_1062,rupay,1,1,1,1,0,0,0,33,82,1,5959.25,saas,1,1
rupay_1085,rupay,0,0,0,1,1,0,0,12,8,0,962.14,ecommerce,2,1
amex_C18,amex,1,1,1,0,0,0,0,25,50,0,9723.42,fintech,2,1
visa_10.1,visa,1,0,0,1,1,1,1,4,41,0,5151.57,travel,2,1
amex_F10,amex,0,0,1,0,1,0,0,45,112,1,40367.37,ecommerce,0,0
mc_4812,mc,0,0,1,0,0,0,0,6,66,1,20435.52,fintech,2,0
visa_12.6.1,visa,1,1,1,0,1,0,0,24,115,1,7471.42,saas,2,0
rupay_ru02,rupay,0,0,0,0,1,0,0,35,74,2,324.94,ecommerce,0,0
visa_10.1,visa,1,0,1,1,0,1,0,45,118,1,6649.88,saas,2,1
mc_4870,mc,1,1,0,1,0,1,1,26,68,0,14681.0,travel,2,1
rupay_1062,rupay,1,0,1,1,0,0,0,23,63,0,4801.44,healthcare,0,0
visa_13.8,visa,1,0,1,0,0,0,0,42,20,0,367.74,retail,0,0
rupay_1062,rupay,0,0,1,1,1,0,1,37,16,1,5595.37,fintech,1,1
mc_4808,mc,1,1,1,1,0,0,1,38,37,0,3484.5,saas,2,1
visa_11.1,visa,0,0,1,0,0,1,0,25,102,2,1810.68,travel,2,0
rupay_ru02,rupay,1,0,1,0,0,0,1,1,82,1,1187.65,healthcare,0,0
mc_4870,mc,1,1,1,1,1,1,0,16,112,1,9276.97,fintech,2,1
visa_13.7,visa,1,1,1,0,1,0,0,20,52,0,15433.53,fintech,2,1
rupay_ru02,rupay,0,1,1,0,0,0,1,39,102,2,8312.11,healthcare,1,0
amex_F10,amex,0,1,1,0,0,1,1,21,1,0,1851.09,saas,2,0
disc_CD,disc,1,0,1,1,0,1,1,8,90,0,1277.98,travel,2,1
rupay_ru01,rupay,1,1,1,1,1,0,0,44,1,0,725.36,healthcare,2,1
rupay_ru01,rupay,1,1,1,0,1,1,1,33,28,1,1816.67,retail,1,1
visa_13.8,visa,0,0,0,0,0,0,1,5,69,0,2965.36,retail,0,0
mc_4812,mc,1,1,1,1,1,1,1,36,10,1,12215.71,saas,2,0
mc_4871,mc,0,1,0,1,0,0,1,21,17,1,14468.18,travel,2,1
visa_13.4,visa,1,0,1,1,0,0,0,12,104,3,1627.36,fintech,2,1
visa_13.1,visa,1,0,1,0,0,0,0,45,53,3,2456.16,travel,0,0
mc_4812,mc,1,0,1,1,1,0,0,45,33,1,13340.06,healthcare,2,1
amex_C04,amex,0,0,1,1,0,0,1,30,41,2,2242.06,fintech,0,0
rupay_ru01,rupay,1,1,0,1,0,0,1,40,119,0,180.03,fintech,1,1
mc_4837,mc,1,1,1,1,1,1,1,18,110,5,3441.26,healthcare,2,1
disc_UA,disc,1,1,1,1,1,1,1,22,71,0,855.13,healthcare,2,1
disc_IC,disc,1,0,1,1,1,0,0,45,76,2,612.43,saas,0,0
visa_13.2,visa,1,1,1,1,1,1,0,6,91,1,2268.98,retail,1,0
visa_13.1,visa,1,1,1,0,0,0,0,16,28,0,6079.37,healthcare,1,0
rupay_1062,rupay,0,1,1,0,1,0,1,22,29,3,5916.29,ecommerce,2,1
mc_4870,mc,1,1,0,1,0,1,0,21,1,0,1577.17,saas,2,1
visa_12.6.1,visa,1,0,1,1,0,1,0,11,88,0,22735.86,saas,2,1
mc_4834,mc,0,1,0,1,0,0,1,10,8,0,6891.63,retail,2,0
visa_12.6.1,visa,0,0,1,1,1,1,1,42,69,0,11422.85,fintech,2,1
amex_A02,amex,0,0,0,1,1,0,1,4,16,1,9828.88,ecommerce,2,1
visa_12.5,visa,0,1,1,1,0,0,0,36,4,2,14883.12,ecommerce,0,0
mc_4871,mc,1,1,1,0,0,1,0,23,103,0,1716.91,healthcare,2,1
mc_4841,mc,0,1,1,0,0,1,0,27,32,3,9964.56,retail,0,0
visa_13.2,visa,1,0,1,1,1,0,1,40,77,1,13887.12,fintech,2,1
rupay_1062,rupay,1,1,0,0,0,0,1,10,63,0,8817.9,retail,1,0
disc_RG,disc,0,0,1,0,0,1,0,44,25,0,2615.91,retail,0,1
rupay_ru02,rupay,0,0,0,1,1,1,1,36,104,1,2434.42,retail,1,0
rupay_1062,rupay,0,1,0,0,1,0,1,12,19,0,14991.78,fintech,2,1
rupay_1085,rupay,0,1,1,0,0,1,1,40,52,1,17692.04,ecommerce,0,0
mc_4855,mc,1,1,1,0,1,1,0,21,16,0,8909.62,fintech,1,1
rupay_ru01,rupay,0,0,0,0,1,0,1,33,43,0,565.4,retail,0,0
rupay_ru02,rupay,1,1,1,0,1,0,0,13,21,0,28452.83,saas,1,1
mc_4808,mc,1,1,1,1,0,1,0,41,29,0,7043.72,retail,2,1
visa_10.2,visa,1,1,1,1,0,0,0,29,59,0,481.08,healthcare,2,1
mc_4808,mc,1,1,1,0,1,1,1,21,41,0,31363.58,healthcare,2,1
mc_4850,mc,1,1,1,0,1,1,1,1,63,0,11151.2,fintech,2,1
amex_C28,amex,0,1,0,1,0,1,0,9,45,0,10325.71,saas,0,0
visa_11.1,visa,1,0,0,0,0,0,0,17,49,0,3135.87,ecommerce,2,1
rupay_ru02,rupay,0,0,0,0,1,0,1,36,109,0,2871.68,retail,0,0
rupay_ru02,rupay,0,1,1,0,1,0,0,38,97,3,1010.54,healthcare,1,0
visa_13.8,visa,1,1,1,1,1,0,1,31,60,1,2143.29,saas,2,1
visa_13.6,visa,1,0,0,0,1,0,1,4,3,8,13790.43,saas,2,0
visa_11.3,visa,1,0,0,1,1,0,0,10,82,1,9433.4,retail,2,0
visa_10.4,visa,1,1,1,0,0,0,1,21,21,0,5428.7,healthcare,1,1
rupay_1062,rupay,0,0,1,1,1,1,0,4,3,1,2949.95,ecommerce,1,1
visa_13.9,visa,1,1,1,1,0,0,0,7,18,0,6679.8,fintech,2,1
visa_13.2,visa,1,1,1,0,0,1,0,26,12,0,10266.73,saas,0,0
mc_4812,mc,0,1,1,1,0,0,0,34,111,3,1452.7,saas,2,0
visa_13.2,visa,1,0,1,1,0,0,0,34,39,4,1279.41,retail,0,0
mc_4841,mc,1,1,1,1,1,0,0,17,5,0,3820.42,saas,1,0
mc_4808,mc,0,0,1,0,0,1,1,22,52,0,16441.95,fintech,2,1
mc_4853,mc,0,1,0,1,0,0,1,8,92,4,12840.66,saas,1,0
visa_13.1,visa,0,0,1,1,1,1,0,24,59,3,2197.66,ecommerce,1,1
visa_10.5,visa,1,0,1,1,1,0,1,11,64,5,1915.5,retail,1,1
visa_13.1,visa,0,0,0,1,1,0,0,45,89,2,9041.93,retail,0,0
mc_4870,mc,1,1,1,1,1,0,1,13,77,0,8986.19,retail,2,1
mc_4871,mc,0,0,1,1,1,1,0,7,88,1,8179.07,retail,2,1
visa_10.1,visa,1,1,0,1,1,0,0,38,54,1,6768.91,fintech,2,1
visa_13.9,visa,1,0,1,1,0,1,0,16,48,0,7496.24,retail,2,1
mc_4850,mc,1,0,1,0,1,1,0,24,20,1,3036.6,healthcare,2,1
mc_4863,mc,1,0,1,1,1,0,1,33,30,0,1598.19,travel,0,1
visa_10.5,visa,0,0,1,0,0,1,1,21,90,0,10473.38,fintech,1,1
visa_12.1,visa,0,1,1,1,0,0,0,1,82,2,4533.46,fintech,2,0
visa_13.8,visa,0,1,0,1,0,0,0,13,34,0,6649.8,ecommerce,0,0
rupay_1062,rupay,1,0,1,1,1,0,0,28,20,2,7778.9,fintech,1,0
visa_10.1,visa,1,0,1,1,0,0,0,11,13,0,4644.0,travel,2,1
amex_C18,amex,1,0,1,0,1,0,1,21,28,0,5060.06,fintech,2,1
visa_10.4,visa,1,0,1,0,0,0,1,10,55,0,4177.69,healthcare,1,1
rupay_ru01,rupay,0,1,1,0,1,1,0,20,78,0,9004.55,retail,1,1
visa_10.5,visa,1,0,1,0,0,1,0,8,28,0,10956.78,ecommerce,1,1
rupay_ru02,rupay,1,0,0,0,1,1,0,3,14,0,31319.91,healthcare,1,0
visa_11.1,visa,1,0,1,0,1,1,0,18,55,5,5621.33,travel,2,1
rupay_1065,rupay,1,0,1,1,1,0,1,10,3,0,3553.59,healthcare,2,1
amex_F10,amex,1,1,0,1,1,1,1,20,41,2,14572.54,retail,2,1
mc_4808,mc,1,0,1,0,1,0,0,28,53,0,7180.61,retail,2,1
rupay_1065,rupay,0,0,0,1,1,0,0,40,19,0,598.67,saas,2,1
mc_4871,mc,0,1,0,1,0,0,0,35,76,0,3352.67,fintech,2,1
mc_4871,mc,1,0,1,0,1,0,1,12,11,4,1962.83,retail,2,1
rupay_1062,rupay,1,0,1,1,1,0,0,36,48,0,5433.76,retail,1,1
disc_AA,disc,0,1,1,0,1,1,0,15,30,1,2892.94,healthcare,2,1
mc_4850,mc,1,1,0,0,1,1,0,42,18,2,5489.92,ecommerce,2,0
visa_11.2,visa,1,1,1,1,0,1,1,15,21,1,14719.4,healthcare,2,0
rupay_ru01,rupay,1,0,1,0,0,0,0,10,81,0,12099.73,saas,1,1
amex_F24,amex,0,1,1,1,1,0,1,11,64,3,10843.76,retail,2,1
mc_4850,mc,0,1,0,0,1,0,0,23,95,4,333.54,healthcare,2,1
visa_11.3,visa,1,0,0,1,0,0,0,17,65,0,9180.6,healthcare,2,1
amex_C31,amex,1,1,0,1,1,0,1,34,59,0,25189.04,saas,2,1
disc_UA,disc,1,1,1,1,1,0,1,13,110,1,14442.66,fintech,1,1
visa_13.6,visa,1,0,1,1,1,0,0,36,60,4,668.71,saas,2,0
rupay_1085,rupay,0,1,0,0,1,0,0,3,30,0,1577.22,ecommerce,2,1
rupay_1065,rupay,1,0,1,1,1,0,0,29,51,3,7243.24,retail,2,0
rupay_1062,rupay,1,1,1,0,0,1,0,17,59,0,12758.7,healthcare,1,0
rupay_ru01,rupay,0,0,1,0,0,1,0,39,21,0,940.43,saas,1,1
rupay_1065,rupay,0,0,1,0,1,0,0,27,56,1,27583.13,ecommerce,2,1
visa_10.5,visa,1,0,0,0,1,0,1,14,26,0,2437.25,travel,0,1
rupay_1085,rupay,0,1,1,0,1,1,0,4,43,0,4507.32,retail,2,1
visa_13.5,visa,1,0,1,0,0,0,0,29,14,1,14220.42,retail,2,1
amex_C08,amex,1,0,1,1,1,0,1,1,45,0,23722.15,travel,1,1
visa_10.4,visa,0,0,0,1,1,1,1,12,29,8,9358.66,saas,1,0
disc_DP,disc,1,1,1,1,1,0,1,34,71,0,2669.86,fintech,2,1
mc_4863,mc,1,1,0,1,0,1,0,19,104,0,3507.07,fintech,2,1
rupay_1085,rupay,1,0,0,1,1,0,0,32,7,0,8049.91,ecommerce,2,1
visa_10.1,visa,0,0,1,0,1,0,0,15,38,0,6350.51,ecommerce,2,1
visa_13.4,visa,0,0,1,1,0,0,0,15,61,0,1089.47,retail,2,1
amex_F10,amex,1,0,1,1,1,0,1,38,37,0,6775.65,saas,0,1
visa_13.3,visa,1,1,1,0,1,1,0,13,7,1,11364.66,fintech,2,0
visa_13.8,visa,0,0,1,1,0,0,1,15,102,2,15106.66,ecommerce,0,0
amex_A01,amex,0,1,1,1,0,1,0,39,36,1,1498.2,retail,2,1
visa_10.1,visa,1,1,1,1,0,0,0,26,50,3,3463.61,retail,2,1
amex_C02,amex,0,0,1,1,0,0,1,44,84,8,11565.39,retail,2,0
visa_13.4,visa,0,1,1,1,1,0,1,28,28,0,3547.5,retail,2,1
visa_11.2,visa,1,1,1,1,1,0,0,8,114,0,20578.14,fintech,2,1
rupay_ru02,rupay,0,0,0,0,1,0,0,2,35,0,15751.87,travel,0,0
visa_11.2,visa,0,1,1,1,1,0,1,4,23,0,34058.15,healthcare,2,1
visa_13.8,visa,1,1,1,1,1,1,0,42,32,1,1932.2,ecommerce,2,1
rupay_1062,rupay,1,1,0,1,1,0,0,23,52,1,6774.16,ecommerce,2,1
amex_P08,amex,1,0,1,1,0,0,0,12,45,5,24353.8,healthcare,2,0
visa_12.5,visa,0,1,0,0,0,0,1,3,42,0,597.94,fintech,0,0
visa_10.5,visa,0,1,1,0,1,0,0,36,99,0,9798.57,retail,1,1
rupay_1062,rupay,1,0,1,1,1,0,1,32,32,8,5083.07,saas,1,0
mc_4863,mc,0,1,0,0,0,0,0,25,106,0,2792.82,healthcare,0,0
visa_12.5,visa,0,0,1,1,1,0,1,11,86,0,3597.26,ecommerce,0,0
visa_13.2,visa,0,0,1,1,0,0,0,18,90,0,1688.09,fintech,0,0
mc_4834,mc,0,1,1,1,1,1,0,1,68,0,32829.49,retail,2,1
visa_13.3,visa,1,0,1,0,0,0,0,25,45,3,28368.19,fintech,0,0
rupay_ru02,rupay,0,0,1,1,0,1,0,15,53,0,10158.13,healthcare,1,1
visa_13.6,visa,1,0,1,1,0,0,0,31,73,0,6555.11,saas,0,0
visa_13.5,visa,0,0,1,1,0,1,1,10,119,0,4974.8,retail,2,1
visa_10.2,visa,1,1,1,0,0,1,0,22,46,8,20235.98,ecommerce,2,0
rupay_1065,rupay,0,0,1,0,1,1,0,13,22,1,3844.29,retail,2,1
visa_13.4,visa,0,1,1,0,0,1,1,28,30,0,6081.15,ecommerce,2,0
visa_12.6.1,visa,1,0,1,0,0,1,0,5,41,0,18322.09,retail,2,1
mc_4812,mc,1,1,1,0,1,0,0,33,4,4,7392.77,travel,2,0
rupay_1085,rupay,0,0,0,1,1,1,0,37,46,1,12704.71,travel,2,1
visa_13.8,visa,1,1,0,0,1,0,1,29,23,1,10254.43,saas,2,1
visa_11.1,visa,1,0,1,0,0,0,1,9,116,1,9299.23,fintech,2,0
mc_4837,mc,0,1,1,1,0,0,0,28,86,0,2236.47,retail,2,1
mc_4850,mc,1,0,1,1,0,0,1,7,49,1,10093.24,saas,2,1
rupay_ru01,rupay,1,1,0,0,1,1,1,27,71,1,795.55,healthcare,1,1
rupay_1062,rupay,0,1,1,1,0,0,1,36,55,0,1500.42,healthcare,1,1
amex_R03,amex,1,0,1,1,0,0,1,42,102,8,31583.0,saas,0,0
disc_RG,disc,1,0,1,1,0,1,0,31,73,0,2799.42,travel,0,0
visa_13.6,visa,0,0,0,0,1,0,1,1,80,0,15064.31,saas,2,0
rupay_ru02,rupay,0,0,1,0,0,0,1,5,91,3,14525.36,travel,0,0
visa_13.9,visa,0,1,1,0,1,0,0,7,117,3,1112.1,travel,2,0
mc_4870,mc,1,1,0,0,0,0,0,43,8,0,12118.07,fintech,2,1
mc_4808,mc,1,0,1,1,1,0,1,12,118,0,5768.69,travel,2,0
mc_4841,mc,1,0,0,1,1,1,0,31,12,2,3550.17,fintech,1,1
mc_4855,mc,0,1,1,0,1,0,0,3,10,3,2536.3,retail,1,0
visa_10.2,visa,1,1,1,1,1,1,1,21,17,4,6289.13,healthcare,2,1
amex_P08,amex,1,1,1,1,0,0,1,24,41,0,3273.74,retail,2,1
mc_4863,mc,1,0,1,1,1,1,0,8,86,1,4018.04,saas,2,1
visa_13.1,visa,1,0,0,1,0,1,1,3,74,1,2314.83,fintech,1,0
visa_13.2,visa,1,1,1,1,1,1,1,36,106,0,17406.33,fintech,2,1
mc_4850,mc,1,1,1,0,0,0,0,37,89,0,467.16,retail,2,1
visa_12.5,visa,0,1,1,0,1,0,0,5,109,0,8637.09,fintech,0,0
rupay_1085,rupay,1,0,0,1,0,0,0,29,30,1,1547.89,retail,0,1
mc_4853,mc,1,1,1,1,1,1,1,41,66,0,2609.85,healthcare,2,1
disc_CD,disc,1,0,1,0,0,0,1,35,105,1,4368.54,travel,2,1
mc_4850,mc,0,0,1,1,1,0,1,32,116,0,16708.67,ecommerce,2,1
visa_12.5,visa,1,1,0,1,0,1,0,3,83,0,54079.11,travel,2,1
visa_13.4,visa,1,1,0,0,1,0,1,40,8,0,4747.89,retail,2,1
rupay_1062,rupay,0,0,1,0,1,1,0,34,111,0,10409.36,travel,1,1
visa_10.2,visa,1,1,0,0,0,1,0,26,32,0,3522.78,travel,2,1
visa_13.9,visa,0,1,0,1,0,1,1,20,38,1,11305.92,saas,2,1
rupay_1085,rupay,1,1,1,1,0,1,0,2,7,1,1930.09,saas,0,0
visa_13.7,visa,1,0,0,1,1,0,1,3,56,0,6841.39,travel,2,1
amex_C14,amex,1,1,1,0,0,0,0,1,56,2,2855.18,fintech,2,0
mc_4870,mc,1,1,1,0,1,1,1,39,99,0,4526.7,ecommerce,2,1
mc_4841,mc,1,1,0,0,0,0,0,34,119,0,6900.57,fintech,0,0
amex_C04,amex,1,0,1,0,0,0,1,29,108,0,2485.3,saas,0,0
visa_12.5,visa,0,1,0,1,0,1,0,38,6,0,1167.18,fintech,2,1
visa_13.8,visa,0,0,1,0,1,0,0,6,118,0,2111.9,fintech,2,0
visa_10.1,visa,1,0,1,1,1,0,0,35,31,1,32101.34,ecommerce,2,1
amex_P08,amex,1,0,0,1,1,0,1,30,82,1,5128.07,travel,2,1
visa_13.7,visa,1,0,1,1,0,0,0,22,28,0,5122.72,healthcare,2,1
visa_11.3,visa,1,1,1,0,1,0,0,21,70,0,16063.93,travel,2,1
visa_12.6.1,visa,0,1,1,1,1,1,0,9,86,1,2898.33,healthcare,2,1
mc_4870,mc,1,0,1,1,0,0,0,31,8,0,1056.85,fintech,2,1
visa_10.4,visa,0,1,0,1,0,0,0,17,76,0,3778.28,saas,1,0
visa_13.6,visa,1,1,1,1,0,0,0,26,53,0,19454.87,healthcare,0,0
visa_10.1,visa,1,0,1,0,0,0,1,42,99,0,7864.34,saas,2,1
visa_10.2,visa,1,0,1,1,0,1,1,12,33,0,5601.37,ecommerce,2,1
visa_12.1,visa,1,0,0,1,1,0,1,25,33,0,7373.02,retail,2,1
visa_11.3,visa,0,0,1,0,0,0,1,45,95,0,9127.42,retail,2,0
visa_10.1,visa,0,1,1,0,0,0,1,38,52,1,22162.47,ecommerce,2,1
visa_13.1,visa,1,1,0,0,1,1,0,8,7,0,1490.8,ecommerce,1,0
amex_F31,amex,0,0,0,0,1,0,0,19,29,0,4085.33,travel,2,1
visa_13.7,visa,1,1,1,0,0,1,1,42,106,1,21791.93,fintech,2,1
visa_13.1,visa,0,0,0,1,0,0,1,15,103,0,3616.09,retail,1,0
mc_4837,mc,1,1,1,1,0,0,1,3,98,1,1618.26,ecommerce,2,1
rupay_1062,rupay,1,0,0,1,1,0,0,36,18,0,1081.26,fintech,1,1
rupay_1085,rupay,1,0,0,1,0,0,0,9,36,0,4625.14,travel,0,0
visa_13.1,visa,0,0,0,1,0,1,0,13,2,0,4715.09,healthcare,1,1
visa_13.8,visa,1,0,1,1,1,0,0,4,80,3,24092.84,retail,2,0
visa_13.8,visa,0,1,0,0,0,1,1,38,42,1,2748.72,fintech,0,0
disc_IC,disc,1,1,1,1,1,0,1,2,16,0,9795.33,travel,0,0
visa_12.1,visa,1,0,1,1,1,1,0,38,26,0,450.29,retail,2,1
visa_10.1,visa,0,0,1,1,1,0,0,3,103,1,1577.5,fintech,2,1
mc_4863,mc,0,0,1,1,0,0,1,15,116,2,8938.22,travel,0,0
rupay_ru01,rupay,0,1,1,0,1,0,1,33,21,0,1479.86,ecommerce,1,1
disc_RM,disc,1,1,0,0,1,0,0,25,91,2,8224.04,travel,2,1
rupay_1085,rupay,0,1,1,1,0,0,1,23,104,0,1789.33,ecommerce,0,0
visa_12.1,visa,0,0,0,0,0,0,0,41,8,0,2226.66,fintech,2,1
rupay_1065,rupay,1,1,1,1,1,1,0,16,94,0,601.95,travel,2,1
visa_10.4,visa,0,1,1,0,0,0,1,11,68,1,10886.23,retail,1,1
rupay_1065,rupay,0,0,1,0,1,1,1,21,16,1,11051.22,retail,2,1
rupay_ru02,rupay,0,1,1,0,0,0,0,2,32,0,2903.66,saas,1,0
rupay_1065,rupay,1,1,1,0,0,0,1,7,23,0,5215.33,fintech,2,1
visa_10.1,visa,1,1,1,1,1,1,0,28,6,0,8454.84,fintech,2,1
visa_10.5,visa,0,0,1,0,1,0,1,20,66,3,11766.02,retail,1,0
mc_4850,mc,0,0,1,1,1,1,0,15,56,0,750.73,travel,2,1
mc_4871,mc,0,0,0,1,1,0,1,27,49,0,8929.72,travel,2,1
visa_10.1,visa,1,0,1,1,0,0,0,23,103,0,13165.57,saas,2,1
visa_10.2,visa,1,0,1,0,1,0,0,34,109,0,560.09,healthcare,2,1
visa_11.2,visa,1,1,1,1,1,0,0,40,102,4,9085.09,travel,2,0
rupay_1065,rupay,1,1,1,0,0,1,1,29,97,5,571.43,saas,2,0
mc_4855,mc,1,1,1,0,0,0,0,20,92,0,15781.44,ecommerce,1,0
visa_10.4,visa,1,1,0,0,0,0,0,5,24,0,15627.26,saas,1,0
rupay_1062,rupay,1,0,0,1,0,1,1,35,25,2,8993.45,travel,0,0
mc_4870,mc,1,1,1,1,0,1,0,23,102,2,30028.66,healthcare,2,1
visa_10.1,visa,0,0,0,0,0,0,0,19,73,8,10816.56,saas,2,1
visa_13.3,visa,0,0,1,1,0,1,1,12,89,0,1684.13,travel,0,0
rupay_1065,rupay,1,1,1,1,0,0,1,28,92,0,9691.37,travel,2,1
amex_C08,amex,1,1,0,1,0,0,1,6,9,4,8011.27,travel,2,1
amex_C04,amex,1,1,1,1,0,1,1,13,106,0,1325.14,ecommerce,0,0
amex_F31,amex,1,0,1,1,0,0,1,1,27,3,18036.25,ecommerce,2,1
visa_13.2,visa,1,0,0,0,0,1,0,37,86,1,6301.01,saas,0,0
amex_F10,amex,1,0,1,0,0,0,1,40,63,0,6271.13,fintech,0,0
rupay_ru01,rupay,1,1,1,0,0,0,1,31,63,0,33646.74,healthcare,1,1
rupay_1065,rupay,1,1,0,1,0,0,1,37,31,0,8525.33,saas,2,1
rupay_ru01,rupay,1,0,1,0,0,0,1,18,56,0,4758.56,saas,1,1
visa_10.2,visa,0,0,1,1,1,0,0,6,17,1,21369.92,retail,2,1
amex_P05,amex,1,0,1,1,1,0,0,11,20,0,11534.75,fintech,0,0
amex_F14,amex,1,1,1,1,0,1,0,18,23,1,7072.27,travel,2,1
amex_C08,amex,1,0,1,1,0,0,1,10,39,4,6943.68,healthcare,1,0
amex_C14,amex,1,1,1,1,1,0,0,12,16,2,7905.59,ecommerce,2,1
rupay_1062,rupay,1,0,0,1,0,1,0,16,42,0,2125.66,saas,0,0
rupay_ru01,rupay,1,1,1,1,1,1,1,18,12,0,36037.25,healthcare,2,1
visa_10.2,visa,0,0,1,0,1,0,1,37,53,1,3341.88,saas,2,1
mc_4808,mc,1,1,1,1,1,0,0,8,16,2,12964.11,ecommerce,2,1
visa_13.6,visa,1,1,0,0,0,1,0,2,120,3,16080.31,retail,0,0
